pizza_id,order_id,pizza_name_id,quantity,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,new_order_date,day_name,month,month_name
24228,10644,the_greek_l,1,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015-06-27 22:34:12,Saturday,6,June
24229,10645,southw_ckn_l,1,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-06-28 12:26:53,Sunday,6,June
24230,10646,bbq_ckn_m,1,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-06-28 12:55:35,Sunday,6,June
24231,10646,big_meat_s,1,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-06-28 12:55:35,Sunday,6,June
24232,10646,five_cheese_l,1,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015-06-28 12:55:35,Sunday,6,June
24233,10646,spicy_ital_m,1,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015-06-28 12:55:35,Sunday,6,June
24234,10646,spinach_fet_l,1,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015-06-28 12:55:35,Sunday,6,June
24235,10646,spinach_supr_l,1,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015-06-28 12:55:35,Sunday,6,June
24236,10647,ital_cpcllo_l,1,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-06-28 13:00:22,Sunday,6,June
24237,10648,mexicana_l,1,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015-06-28 13:40:14,Sunday,6,June
24238,10648,pepperoni_s,1,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015-06-28 13:40:14,Sunday,6,June
24239,10649,five_cheese_l,1,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015-06-28 13:45:15,Sunday,6,June
24240,10650,prsc_argla_m,1,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015-06-28 14:12:38,Sunday,6,June
24241,10651,spinach_fet_s,1,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015-06-28 14:15:38,Sunday,6,June
24242,10652,thai_ckn_l,1,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-06-28 14:16:53,Sunday,6,June
24243,10653,veggie_veg_s,1,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-06-28 14:21:21,Sunday,6,June
24244,10654,calabrese_l,1,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015-06-28 14:27:43,Sunday,6,June
24245,10655,hawaiian_s,1,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-06-28 14:40:01,Sunday,6,June
24246,10656,four_cheese_l,1,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-06-28 14:48:45,Sunday,6,June
24247,10656,napolitana_m,1,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-06-28 14:48:45,Sunday,6,June
24248,10656,peppr_salami_m,1,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015-06-28 14:48:45,Sunday,6,June
24249,10657,cali_ckn_s,1,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-06-28 14:53:43,Sunday,6,June
24250,10657,hawaiian_m,1,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-06-28 14:53:43,Sunday,6,June
24251,10657,pep_msh_pep_s,1,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-06-28 14:53:43,Sunday,6,June
24252,10658,spinach_supr_s,1,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015-06-28 15:02:09,Sunday,6,June
24253,10659,bbq_ckn_s,1,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-06-28 15:10:57,Sunday,6,June
24254,10659,cali_ckn_m,1,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-06-28 15:10:57,Sunday,6,June
24255,10659,hawaiian_m,1,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-06-28 15:10:57,Sunday,6,June
24256,10659,ital_cpcllo_l,1,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-06-28 15:10:57,Sunday,6,June
24257,10659,mediterraneo_s,1,12.0,12.0,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015-06-28 15:10:57,Sunday,6,June
24258,10659,pep_msh_pep_s,1,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-06-28 15:10:57,Sunday,6,June
24260,10659,spicy_ital_s,1,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015-06-28 15:10:57,Sunday,6,June
24261,10659,spin_pesto_m,1,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,2015-06-28 15:10:57,Sunday,6,June
24262,10659,the_greek_xl,1,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015-06-28 15:10:57,Sunday,6,June
24263,10659,veggie_veg_m,1,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-06-28 15:10:57,Sunday,6,June
24264,10660,four_cheese_m,1,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-06-28 15:13:33,Sunday,6,June
24265,10660,green_garden_s,1,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,2015-06-28 15:13:33,Sunday,6,June
24266,10661,southw_ckn_l,1,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-06-28 15:59:15,Sunday,6,June
24267,10662,ital_cpcllo_l,1,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-06-28 16:03:44,Sunday,6,June
24268,10663,big_meat_s,1,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-06-28 16:10:43,Sunday,6,June
24269,10663,veggie_veg_s,1,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-06-28 16:10:43,Sunday,6,June
24270,10664,hawaiian_s,1,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-06-28 16:21:56,Sunday,6,June
24271,10664,sicilian_m,1,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015-06-28 16:21:56,Sunday,6,June
24272,10664,soppressata_l,1,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015-06-28 16:21:56,Sunday,6,June
24273,10664,thai_ckn_l,1,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-06-28 16:21:56,Sunday,6,June
24274,10665,big_meat_s,1,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-06-28 16:22:24,Sunday,6,June
24275,10665,calabrese_m,1,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015-06-28 16:22:24,Sunday,6,June
24276,10666,classic_dlx_s,1,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-06-28 17:00:30,Sunday,6,June
24277,10666,thai_ckn_l,1,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-06-28 17:00:30,Sunday,6,June
24278,10667,big_meat_s,1,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-06-28 17:01:13,Sunday,6,June
24279,10667,ital_cpcllo_l,1,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-06-28 17:01:13,Sunday,6,June
24281,10668,southw_ckn_m,1,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-06-28 17:22:06,Sunday,6,June
24282,10669,bbq_ckn_m,1,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-06-28 17:27:33,Sunday,6,June
24283,10669,veggie_veg_l,1,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-06-28 17:27:33,Sunday,6,June
24284,10670,bbq_ckn_m,1,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-06-28 17:31:28,Sunday,6,June
24285,10670,green_garden_l,1,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,2015-06-28 17:31:28,Sunday,6,June
24286,10671,ital_supr_m,1,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-06-28 17:40:54,Sunday,6,June
24287,10672,big_meat_s,1,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-06-28 17:47:50,Sunday,6,June
24288,10672,classic_dlx_m,1,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-06-28 17:47:50,Sunday,6,June
24289,10672,soppressata_l,1,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015-06-28 17:47:50,Sunday,6,June
24290,10673,ital_cpcllo_l,1,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-06-28 17:55:42,Sunday,6,June
24291,10673,ital_cpcllo_s,1,12.0,12.0,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-06-28 17:55:42,Sunday,6,June
24292,10674,ital_veggie_l,1,21.0,21.0,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,2015-06-28 18:19:31,Sunday,6,June
24293,10675,calabrese_m,1,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015-06-28 18:23:02,Sunday,6,June
24294,10675,cali_ckn_m,1,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-06-28 18:23:02,Sunday,6,June
24295,10676,hawaiian_s,1,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-06-28 18:53:49,Sunday,6,June
24296,10676,pep_msh_pep_m,1,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-06-28 18:53:49,Sunday,6,June
24297,10676,thai_ckn_l,1,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-06-28 18:53:49,Sunday,6,June
24298,10677,calabrese_s,1,12.25,12.25,S,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015-06-28 19:00:30,Sunday,6,June
24299,10677,classic_dlx_s,1,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-06-28 19:00:30,Sunday,6,June
24300,10677,ital_cpcllo_m,1,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-06-28 19:00:30,Sunday,6,June
24301,10677,peppr_salami_l,1,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015-06-28 19:00:30,Sunday,6,June
24302,10678,veggie_veg_m,1,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-06-28 19:02:28,Sunday,6,June
24303,10679,bbq_ckn_s,1,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015-06-28 19:09:57,Sunday,6,June
24304,10679,spinach_fet_l,1,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015-06-28 19:09:57,Sunday,6,June
24305,10680,five_cheese_l,1,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015-06-28 19:21:45,Sunday,6,June
24306,10680,mexicana_l,1,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015-06-28 19:21:45,Sunday,6,June
24307,10680,southw_ckn_l,1,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-06-28 19:21:45,Sunday,6,June
24308,10681,spin_pesto_m,1,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,2015-06-28 19:31:50,Sunday,6,June
24309,10682,cali_ckn_l,1,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-06-28 19:37:16,Sunday,6,June
24310,10682,the_greek_m,1,16.0,16.0,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015-06-28 19:37:16,Sunday,6,June
24311,10683,pepperoni_l,1,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015-06-28 20:03:44,Sunday,6,June
24312,10684,mediterraneo_s,1,12.0,12.0,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015-06-28 20:30:35,Sunday,6,June
24313,10685,classic_dlx_m,1,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-06-28 20:39:59,Sunday,6,June
24314,10685,the_greek_m,1,16.0,16.0,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015-06-28 20:39:59,Sunday,6,June
24315,10686,spinach_supr_m,1,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015-06-28 20:49:46,Sunday,6,June
24316,10686,thai_ckn_l,1,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-06-28 20:49:46,Sunday,6,June
24317,10687,prsc_argla_l,1,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015-06-28 21:08:33,Sunday,6,June
24318,10688,ckn_pesto_l,1,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015-06-28 21:32:34,Sunday,6,June
24319,10688,ital_cpcllo_s,1,12.0,12.0,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-06-28 21:32:34,Sunday,6,June
24320,10688,spicy_ital_l,1,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015-06-28 21:32:34,Sunday,6,June
24321,10689,ital_supr_m,1,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-06-28 22:12:02,Sunday,6,June
24322,10690,cali_ckn_m,1,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-06-29 11:26:53,Monday,6,June
24323,10691,thai_ckn_s,1,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-06-29 11:31:15,Monday,6,June
24324,10692,classic_dlx_m,1,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-06-29 11:33:36,Monday,6,June
24325,10692,sicilian_m,1,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015-06-29 11:33:36,Monday,6,June
24326,10692,southw_ckn_s,1,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015-06-29 11:33:36,Monday,6,June
24327,10692,spinach_supr_s,1,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015-06-29 11:33:36,Monday,6,June
24328,10693,four_cheese_l,1,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-06-29 11:38:55,Monday,6,June
24329,10694,napolitana_l,1,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015-06-29 11:50:57,Monday,6,June
24330,10695,four_cheese_l,1,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015-06-29 11:55:55,Monday,6,June
24331,10696,big_meat_s,1,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015-06-29 11:59:46,Monday,6,June
24332,10696,ital_cpcllo_m,1,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015-06-29 11:59:46,Monday,6,June
24333,10696,ital_veggie_l,1,21.0,21.0,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,2015-06-29 11:59:46,Monday,6,June
24334,10696,mexicana_m,1,16.0,16.0,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015-06-29 11:59:46,Monday,6,June
24335,10697,hawaiian_s,1,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-06-29 12:01:25,Monday,6,June
24336,10698,sicilian_m,1,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015-06-29 12:04:11,Monday,6,June
24337,10698,soppressata_s,1,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015-06-29 12:04:11,Monday,6,June
24338,10699,hawaiian_l,1,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015-06-29 12:07:57,Monday,6,June
24339,10699,ital_veggie_m,1,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,2015-06-29 12:07:57,Monday,6,June
24340,10700,classic_dlx_s,1,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-06-29 12:25:14,Monday,6,June
24341,10701,peppr_salami_m,1,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015-06-29 12:41:11,Monday,6,June
24342,10702,cali_ckn_m,1,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015-06-29 12:43:39,Monday,6,June
24343,10702,ckn_pesto_l,1,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015-06-29 12:43:39,Monday,6,June
24344,10702,classic_dlx_s,1,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015-06-29 12:43:39,Monday,6,June
24345,10702,five_cheese_l,1,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015-06-29 12:43:39,Monday,6,June
24346,10702,green_garden_s,1,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,2015-06-29 12:43:39,Monday,6,June
24347,10702,ital_supr_l,1,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-06-29 12:43:39,Monday,6,June
24348,10702,ital_supr_m,1,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015-06-29 12:43:39,Monday,6,June
24349,10702,pep_msh_pep_m,1,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-06-29 12:43:39,Monday,6,June
24350,10702,pep_msh_pep_s,1,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-06-29 12:43:39,Monday,6,June
24351,10702,peppr_salami_m,1,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015-06-29 12:43:39,Monday,6,June
24352,10702,prsc_argla_m,1,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015-06-29 12:43:39,Monday,6,June
24353,10702,prsc_argla_s,1,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015-06-29 12:43:39,Monday,6,June
24354,10702,spinach_fet_m,1,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015-06-29 12:43:39,Monday,6,June
24355,10702,thai_ckn_s,1,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015-06-29 12:43:39,Monday,6,June
24356,10703,soppressata_l,1,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015-06-29 12:53:42,Monday,6,June
24357,10703,veggie_veg_m,1,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015-06-29 12:53:42,Monday,6,June
